## blobtools v1.0
## assembly	: /p200/wuzhy_group/luobw/data/jellywasp/1_blobtools/3_bwa_pilon/s2_pilon/pilon1.fasta
## coverage	: bam0 - /p200/wuzhy_group/luobw/data/jellywasp/1_blobtools/4_mapping_to_polished_contig/minimap2_pacbio/pacbio_raw.vs.pilon1.bam
## taxonomy	: tax0 - /p200/wuzhy_group/luobw/data/jellywasp/1_blobtools/5_blast_polished_contig/10hit_blast_result/10_hits_all.out
## nodesDB	: /p200/wuzhy_group/luobw/software/blobtools-master/data/nodesDB.txt
## taxrule	: bestsum
## min_score	: 0.0
## min_diff	: 0.0
## tax_collision_random	: False
##
# name	length	GC	N	bam0	phylum.t.6	phylum.s.7	phylum.c.8
ctg1319|arrow|pilon	15360	0.5092	0	40.553	no-hit	0.0	0
ctg1320|arrow|pilon	6867	0.5524	0	13.135	Proteobacteria	49391.0	0
ctg1323|arrow|pilon	5973	0.5753	0	0.0	Proteobacteria	15236.0	0
ctg1325|arrow|pilon	5892	0.6266	0	4.124	Proteobacteria	17987.0	0
ctg1322|arrow|pilon	9224	0.5131	0	68.912	no-hit	0.0	0
ctg1321|arrow|pilon	35000	0.3409	0	81.448	no-hit	0.0	0
ctg1326|arrow|pilon	5815	0.5288	0	6.172	Proteobacteria	31493.0	0
ctg1328|arrow|pilon	5988	0.4863	0	0.454	no-hit	0.0	0
ctg1330|arrow|pilon	4988	0.3302	0	0.0	no-hit	0.0	0
ctg1324|arrow|pilon	5900	0.3661	0	25.893	no-hit	0.0	0
ctg1329|arrow|pilon	26800	0.4976	0	76.226	no-hit	0.0	0
ctg1327|arrow|pilon	14437	0.6742	0	6.457	Proteobacteria	7378.0	0
ctg1331|arrow|pilon	75691	0.5998	0	183.797	Proteobacteria	598500.0	1
ctg1332|arrow|pilon	21071	0.2048	0	280.609	no-hit	0.0	0
ctg1335|arrow|pilon	5992	0.3623	0	0.081	no-hit	0.0	0
ctg1336|arrow|pilon	8926	0.6427	0	6.343	Proteobacteria	16253.0	0
ctg1339|arrow|pilon	34992	0.4844	0	354.903	no-hit	0.0	0
ctg1334|arrow|pilon	6001	0.5607	0	27.615	Proteobacteria	68878.0	0
ctg1337|arrow|pilon	29641	0.2096	0	29.751	no-hit	0.0	0
ctg1333|arrow|pilon	46324	0.2657	0	166.953	Proteobacteria	4139.0	0
ctg1338|arrow|pilon	5836	0.6266	0	13.952	Proteobacteria	25645.0	0
ctg1342|arrow|pilon	5994	0.2548	0	0.0	no-hit	0.0	0
ctg1343|arrow|pilon	5977	0.3229	0	4.516	no-hit	0.0	0
ctg1345|arrow|pilon	6934	0.4789	0	19.549	Proteobacteria	3959.0	0
ctg1346|arrow|pilon	30970	0.5552	0	1.349	Proteobacteria	152348.0	0
ctg1341|arrow|pilon	5994	0.3313	0	7.093	no-hit	0.0	0
ctg1340|arrow|pilon	22905	0.5142	0	16.326	Proteobacteria	158608.0	0
ctg1344|arrow|pilon	5878	0.3462	0	8.719	no-hit	0.0	0
ctg1351|arrow|pilon	5988	0.2525	0	0.0	no-hit	0.0	0
ctg1350|arrow|pilon	4980	0.6825	0	3.784	no-hit	0.0	0
ctg1352|arrow|pilon	4988	0.2757	0	0.0	no-hit	0.0	0
ctg1347|arrow|pilon	12086	0.5126	0	53.435	no-hit	0.0	0
ctg1348|arrow|pilon	4969	0.3435	0	9.621	no-hit	0.0	0
ctg1349|arrow|pilon	6038	0.3032	0	82.344	no-hit	0.0	0
ctg1354|arrow|pilon	5979	0.3564	0	0.0	Proteobacteria	4669.0	0
ctg1355|arrow|pilon	5922	0.6288	0	4.355	Proteobacteria	36765.0	0
ctg1357|arrow|pilon	5959	0.4095	0	5.074	Proteobacteria	10256.0	0
ctg1358|arrow|pilon	5969	0.6232	0	4.944	Proteobacteria	49621.0	0
ctg1360|arrow|pilon	5988	0.4212	0	0.0	Proteobacteria	4653.0	0
ctg1353|arrow|pilon	21171	0.6434	0	7.153	Proteobacteria	137901.0	0
ctg1359|arrow|pilon	6003	0.5805	0	18.175	Bacteria-undef	5041.0	1
ctg1356|arrow|pilon	14883	0.5479	0	6.841	Proteobacteria	80302.0	0
ctg1362|arrow|pilon	5988	0.5277	0	0.0	Proteobacteria	5894.0	0
ctg1363|arrow|pilon	10988	0.594	0	0.9	Proteobacteria	14557.0	0
ctg1364|arrow|pilon	5963	0.5745	0	5.508	Proteobacteria	9292.0	0
ctg1365|arrow|pilon	5988	0.687	0	0.0	Proteobacteria	9842.0	0
ctg1367|arrow|pilon	13968	0.5757	0	0.426	Proteobacteria	49400.0	0
ctg1368|arrow|pilon	12357	0.5139	0	1.863	no-hit	0.0	0
ctg1372|arrow|pilon	5959	0.5516	0	6.206	Proteobacteria	9148.0	0
ctg1374|arrow|pilon	6895	0.5172	0	13.655	no-hit	0.0	0
ctg1369|arrow|pilon	5911	0.5799	0	6.451	Proteobacteria	18508.0	0
ctg1361|arrow|pilon	17464	0.559	0	17.39	Proteobacteria	203949.0	0
ctg1366|arrow|pilon	5942	0.5756	0	0.832	Proteobacteria	37570.0	0
ctg1373|arrow|pilon	4911	0.6832	0	9.325	Proteobacteria	2142.0	0
ctg1371|arrow|pilon	5966	0.6498	0	5.617	Proteobacteria	44377.0	0
ctg1370|arrow|pilon	3999	0.3511	0	0.463	Proteobacteria	2385.0	0
ctg1376|arrow|pilon	20209	0.5165	0	30.686	no-hit	0.0	0
ctg1375|arrow|pilon	3943	0.5846	0	13.679	Proteobacteria	25862.0	0
ctg1379|arrow|pilon	5988	0.5428	0	0.936	Proteobacteria	40045.0	0
ctg1377|arrow|pilon	13739	0.6926	0	6.549	Proteobacteria	24263.0	0
ctg1378|arrow|pilon	4869	0.4956	0	33.283	Proteobacteria	8886.0	1
ctg1381|arrow|pilon	5988	0.3696	0	0.198	no-hit	0.0	0
ctg1384|arrow|pilon	5972	0.3471	0	6.789	Proteobacteria	909.0	1
ctg1380|arrow|pilon	26304	0.5879	0	21.863	Proteobacteria	235616.0	0
ctg1386|arrow|pilon	5977	0.5473	0	0.0	Proteobacteria	26777.0	0
ctg1388|arrow|pilon	5988	0.6015	0	0.0	Proteobacteria	8691.0	0
ctg1382|arrow|pilon	16605	0.4838	0	360.232	no-hit	0.0	0
ctg1383|arrow|pilon	5971	0.3361	0	14.607	no-hit	0.0	0
ctg1385|arrow|pilon	4922	0.4933	0	7.946	Proteobacteria	1965.0	2
ctg1387|arrow|pilon	5959	0.3657	0	10.339	Proteobacteria	1155.0	0
ctg1390|arrow|pilon	5848	0.6366	0	4.931	Proteobacteria	42305.0	0
ctg1392|arrow|pilon	5988	0.5207	0	0.018	no-hit	0.0	0
ctg1393|arrow|pilon	5987	0.3646	0	0.038	no-hit	0.0	0
ctg1394|arrow|pilon	5988	0.3712	0	0.0	no-hit	0.0	0
ctg1389|arrow|pilon	19172	0.6055	0	15.377	Proteobacteria	92947.0	0
ctg1397|arrow|pilon	5985	0.2354	0	5.712	no-hit	0.0	0
ctg1398|arrow|pilon	4988	0.3294	0	0.0	no-hit	0.0	0
ctg1399|arrow|pilon	5950	0.5259	0	6.706	Proteobacteria	5235.0	0
ctg1391|arrow|pilon	25369	0.5175	0	24.982	no-hit	0.0	0
ctg1402|arrow|pilon	5989	0.2421	0	7.654	no-hit	0.0	0
ctg1403|arrow|pilon	8259	0.5089	0	5.646	no-hit	0.0	0
ctg1404|arrow|pilon	8986	0.5558	0	1.326	Proteobacteria	51076.0	0
ctg1395|arrow|pilon	5924	0.365	0	10.233	Proteobacteria	1059.0	0
ctg1400|arrow|pilon	5896	0.6905	0	11.716	Proteobacteria	23710.0	0
ctg1401|arrow|pilon	5896	0.6342	0	19.143	Proteobacteria	19792.0	0
ctg1396|arrow|pilon	4849	0.5515	0	14.377	Proteobacteria	32886.0	0
ctg1408|arrow|pilon	4986	0.5973	0	8.697	Proteobacteria	25448.0	0
ctg1407|arrow|pilon	7985	0.6451	0	5.258	Proteobacteria	45416.0	0
ctg1410|arrow|pilon	9524	0.2114	0	0.915	no-hit	0.0	0
ctg1405|arrow|pilon	21594	0.5039	0	64.611	no-hit	0.0	0
ctg1406|arrow|pilon	7038	0.5179	0	44.946	no-hit	0.0	0
ctg1409|arrow|pilon	5961	0.3221	0	6.017	no-hit	0.0	0
ctg1413|arrow|pilon	5976	0.6027	0	4.837	no-hit	0.0	0
ctg1414|arrow|pilon	4988	0.6472	0	0.0	Proteobacteria	6075.0	0
ctg1411|arrow|pilon	5925	0.5872	0	4.957	Proteobacteria	19042.0	0
ctg1416|arrow|pilon	12497	0.5016	0	4.671	no-hit	0.0	0
ctg1417|arrow|pilon	5472	0.5267	0	0.0	no-hit	0.0	0
ctg1419|arrow|pilon	4988	0.2654	0	0.179	no-hit	0.0	0
ctg1412|arrow|pilon	10767	0.5889	0	6.367	Proteobacteria	1905.0	1
ctg1415|arrow|pilon	6946	0.5155	0	5.159	Proteobacteria	40026.0	0
ctg1421|arrow|pilon	6008	0.4081	0	3.783	no-hit	0.0	0
ctg1420|arrow|pilon	22703	0.5156	0	113.345	no-hit	0.0	0
ctg1422|arrow|pilon	5921	0.657	0	4.522	Proteobacteria	9458.0	0
ctg1424|arrow|pilon	5988	0.3641	0	0.849	no-hit	0.0	0
ctg1425|arrow|pilon	4987	0.2494	0	0.0	no-hit	0.0	0
ctg1428|arrow|pilon	5974	0.3733	0	9.475	Proteobacteria	1814.0	0
ctg1429|arrow|pilon	5959	0.5873	0	18.164	Proteobacteria	38916.0	0
ctg1431|arrow|pilon	5987	0.3287	0	0.846	no-hit	0.0	0
ctg1432|arrow|pilon	4941	0.3558	0	4.677	no-hit	0.0	0
ctg1426|arrow|pilon	4432	0.389	0	39.792	no-hit	0.0	0
ctg1423|arrow|pilon	17542	0.6336	0	5.094	Proteobacteria	42723.0	0
ctg1427|arrow|pilon	4894	0.6661	0	6.6	Proteobacteria	15395.0	0
ctg1430|arrow|pilon	5938	0.3269	0	8.325	no-hit	0.0	0
ctg1434|arrow|pilon	4988	0.4477	0	0.0	Proteobacteria	220.0	0
ctg1435|arrow|pilon	5987	0.5961	0	0.733	Proteobacteria	26875.0	0
ctg1418|arrow|pilon	5903	0.3861	0	334.956	no-hit	0.0	0
ctg1433|arrow|pilon	14672	0.5733	0	20.917	Proteobacteria	123822.0	0
ctg1438|arrow|pilon	9159	0.532	0	12.385	no-hit	0.0	0
ctg1436|arrow|pilon	14784	0.663	0	5.611	Proteobacteria	19811.0	1
ctg1441|arrow|pilon	4986	0.632	0	4.194	Proteobacteria	3069.0	0
ctg1442|arrow|pilon	5980	0.3318	0	5.361	no-hit	0.0	0
ctg1437|arrow|pilon	10679	0.5163	0	5.317	Proteobacteria	19731.0	0
ctg1439|arrow|pilon	5837	0.6572	0	4.759	Proteobacteria	22599.0	1
ctg1440|arrow|pilon	5962	0.5283	0	7.562	Proteobacteria	31806.0	0
ctg1446|arrow|pilon	5980	0.6124	0	0.0	Proteobacteria	26422.0	0
ctg1444|arrow|pilon	5948	0.6661	0	3.672	Proteobacteria	2158.0	1
ctg1450|arrow|pilon	5988	0.3118	0	0.176	no-hit	0.0	0
ctg1451|arrow|pilon	5989	0.615	0	0.173	Proteobacteria	7795.0	0
ctg1447|arrow|pilon	5874	0.5793	0	6.405	Proteobacteria	15744.0	0
ctg1445|arrow|pilon	4881	0.7195	0	8.8	Proteobacteria	6003.0	0
ctg1449|arrow|pilon	16977	0.3158	0	3.003	no-hit	0.0	0
ctg1448|arrow|pilon	6011	0.5269	0	10.65	Proteobacteria	45711.0	0
ctg1443|arrow|pilon	29547	0.2078	0	46.483	no-hit	0.0	0
ctg1454|arrow|pilon	4988	0.2931	0	0.0	no-hit	0.0	0
ctg1455|arrow|pilon	5988	0.3622	0	0.0	no-hit	0.0	0
ctg1456|arrow|pilon	11969	0.6835	0	4.1	Proteobacteria	3767.0	0
ctg1453|arrow|pilon	4958	0.5127	0	32.867	no-hit	0.0	0
ctg1452|arrow|pilon	24204	0.5113	0	86.368	no-hit	0.0	0
ctg1458|arrow|pilon	5941	0.6575	0	4.13	Proteobacteria	12102.0	0
ctg1461|arrow|pilon	5986	0.498	0	0.0	Proteobacteria	26994.0	0
ctg1462|arrow|pilon	5988	0.2822	0	0.0	no-hit	0.0	0
ctg1463|arrow|pilon	5989	0.4184	0	0.214	no-hit	0.0	0
ctg1464|arrow|pilon	23389	0.5087	0	14.998	no-hit	0.0	0
ctg1465|arrow|pilon	8601	0.4991	0	2.522	no-hit	0.0	0
ctg1467|arrow|pilon	4988	0.6349	0	0.0	Proteobacteria	51982.0	0
ctg1459|arrow|pilon	10730	0.6955	0	5.889	Proteobacteria	17638.0	0
ctg1460|arrow|pilon	6534	0.5158	0	42.507	no-hit	0.0	0
ctg1466|arrow|pilon	5939	0.5205	0	6.185	Proteobacteria	21171.0	0
ctg1469|arrow|pilon	13697	0.4938	0	8.514	no-hit	0.0	0
ctg1470|arrow|pilon	4544	0.4809	0	85.429	no-hit	0.0	0
ctg1472|arrow|pilon	5989	0.2997	0	0.251	no-hit	0.0	0
ctg1457|arrow|pilon	9147	0.2495	0	1.735	no-hit	0.0	0
ctg1471|arrow|pilon	5102	0.4773	0	267.524	no-hit	0.0	0
ctg1468|arrow|pilon	19177	0.5843	0	15.072	Proteobacteria	148568.0	0
ctg1475|arrow|pilon	4926	0.5414	0	6.728	Proteobacteria	26411.0	0
ctg1477|arrow|pilon	4944	0.6822	0	7.639	Proteobacteria	6615.0	0
ctg1473|arrow|pilon	15794	0.5039	0	5.793	Proteobacteria	54926.0	0
ctg1474|arrow|pilon	5838	0.5646	0	4.274	Proteobacteria	16801.0	0
ctg1476|arrow|pilon	15635	0.6898	0	5.454	Proteobacteria	10863.0	0
ctg1478|arrow|pilon	4906	0.6329	0	6.585	Proteobacteria	45523.0	0
ctg1480|arrow|pilon	17532	0.6829	0	5.815	Proteobacteria	4345.0	0
ctg1484|arrow|pilon	5988	0.6045	0	0.861	Proteobacteria	25694.0	0
ctg1485|arrow|pilon	10601	0.5098	0	29.81	no-hit	0.0	0
ctg1479|arrow|pilon	6730	0.6131	0	17.837	Proteobacteria	68234.0	0
ctg1481|arrow|pilon	5776	0.6188	0	7.772	Proteobacteria	20105.0	0
ctg1488|arrow|pilon	5978	0.6151	0	0.802	no-hit	0.0	0
ctg1489|arrow|pilon	4988	0.3394	0	0.0	no-hit	0.0	0
ctg1491|arrow|pilon	5988	0.6269	0	0.0	Proteobacteria	30587.0	0
ctg1483|arrow|pilon	5921	0.6614	0	5.572	Proteobacteria	50845.0	0
ctg1482|arrow|pilon	5954	0.3594	0	5.679	Proteobacteria	6079.0	0
ctg1486|arrow|pilon	7444	0.5118	0	35.318	no-hit	0.0	0
ctg1493|arrow|pilon	5923	0.6016	0	5.258	Proteobacteria	26064.0	0
ctg1494|arrow|pilon	5985	0.5266	0	3.624	no-hit	0.0	0
ctg1487|arrow|pilon	4995	0.5554	0	16.272	Proteobacteria	75857.0	0
ctg1490|arrow|pilon	5958	0.3886	0	8.166	Proteobacteria	5189.0	0
ctg1497|arrow|pilon	5949	0.5278	0	3.652	Proteobacteria	56623.0	0
ctg1492|arrow|pilon	26598	0.5123	0	17.015	no-hit	0.0	0
ctg1495|arrow|pilon	4891	0.6154	0	4.768	Proteobacteria	5692.0	0
ctg1496|arrow|pilon	7886	0.6887	0	7.348	Proteobacteria	85605.0	0
ctg1498|arrow|pilon	9824	0.5082	0	4.432	Proteobacteria	10781.0	0
ctg1499|arrow|pilon	34177	0.478	0	484.631	no-hit	0.0	0
ctg1500|arrow|pilon	41365	0.2272	0	87.881	Proteobacteria	399.0	0
ctg1502|arrow|pilon	13445	0.4883	0	251.057	no-hit	0.0	0
ctg1501|arrow|pilon	18729	0.5745	0	13.08	Proteobacteria	142250.0	0
ctg1503|arrow|pilon	8902	0.6301	0	4.494	Proteobacteria	24312.0	1
ctg1504|arrow|pilon	20644	0.5169	0	56.197	no-hit	0.0	0
ctg1507|arrow|pilon	9987	0.6669	0	0.011	Proteobacteria	53964.0	0
ctg1505|arrow|pilon	18072	0.4944	0	101.311	no-hit	0.0	0
ctg1508|arrow|pilon	17249	0.4899	0	309.768	no-hit	0.0	0
ctg1506|arrow|pilon	7939	0.6845	0	7.084	Proteobacteria	14225.0	0
ctg1510|arrow|pilon	8019	0.4815	0	117.503	no-hit	0.0	0
ctg1509|arrow|pilon	29469	0.5106	0	86.977	no-hit	0.0	0
ctg1511|arrow|pilon	9914	0.6748	0	5.102	Proteobacteria	32783.0	0
ctg1512|arrow|pilon	21777	0.6361	0	6.2	Proteobacteria	143011.0	0
ctg1515|arrow|pilon	6988	0.2931	0	0.0	Proteobacteria	6840.0	0
ctg1513|arrow|pilon	7827	0.6595	0	9.944	Proteobacteria	33177.0	0
ctg1514|arrow|pilon	22805	0.4742	0	6.575	Proteobacteria	49746.0	0
ctg1516|arrow|pilon	12602	0.5334	0	14.837	Proteobacteria	138576.0	0
ctg1517|arrow|pilon	13812	0.6507	0	5.263	Proteobacteria	59879.0	0
ctg1519|arrow|pilon	25756	0.4953	0	9.027	no-hit	0.0	0
ctg1521|arrow|pilon	9943	0.4832	0	145.326	no-hit	0.0	0
ctg1518|arrow|pilon	37569	0.5043	0	117.954	no-hit	0.0	0
ctg1520|arrow|pilon	12161	0.5149	0	75.53	no-hit	0.0	0
ctg1522|arrow|pilon	17267	0.4871	0	292.165	no-hit	0.0	0
ctg1523|arrow|pilon	12782	0.6489	0	6.342	Proteobacteria	51126.0	1
ctg1525|arrow|pilon	6988	0.2768	0	0.398	Arthropoda	717.0	0
ctg1524|arrow|pilon	15634	0.6006	0	26.034	Proteobacteria	150893.0	0
ctg1527|arrow|pilon	19196	0.4917	0	211.753	no-hit	0.0	0
ctg1528|arrow|pilon	7990	0.5115	0	59.365	no-hit	0.0	0
ctg1526|arrow|pilon	35875	0.186	0	754.792	no-hit	0.0	0
ctg1529|arrow|pilon	12498	0.2264	0	300.731	no-hit	0.0	0
ctg1533|arrow|pilon	6988	0.2823	0	0.985	no-hit	0.0	0
ctg1532|arrow|pilon	17350	0.4779	0	1531.416	no-hit	0.0	0
ctg1531|arrow|pilon	17619	0.5752	0	10.857	Proteobacteria	132002.0	0
ctg1534|arrow|pilon	9924	0.6414	0	6.152	Proteobacteria	55346.0	0
ctg1535|arrow|pilon	18988	0.5462	0	1.21	Proteobacteria	46258.0	0
ctg1537|arrow|pilon	7997	0.5826	0	15.15	Proteobacteria	11551.0	0
ctg1538|arrow|pilon	54079	0.4828	0	624.642	no-hit	0.0	0
ctg1536|arrow|pilon	7938	0.5896	0	7.964	Proteobacteria	51817.0	0
ctg1540|arrow|pilon	37064	0.5007	0	23.781	no-hit	0.0	0
ctg1530|arrow|pilon	66009	0.1817	0	81.238	no-hit	0.0	0
ctg1539|arrow|pilon	12847	0.2026	0	186.67	no-hit	0.0	0
ctg1541|arrow|pilon	18609	0.6248	0	6.001	Proteobacteria	67534.0	0
ctg1542|arrow|pilon	7835	0.3352	0	9.046	no-hit	0.0	0
ctg1543|arrow|pilon	7934	0.5594	0	7.41	Proteobacteria	18230.0	0
ctg1544|arrow|pilon	6866	0.6024	0	1.701	Proteobacteria	53768.0	0
ctg1547|arrow|pilon	8968	0.5098	0	15.53	no-hit	0.0	0
ctg1548|arrow|pilon	17688	0.4941	0	39.076	Proteobacteria	1085.0	0
ctg1545|arrow|pilon	18237	0.5235	0	121.922	no-hit	0.0	0
ctg1546|arrow|pilon	6860	0.6662	0	5.373	Proteobacteria	35464.0	0
ctg1551|arrow|pilon	7951	0.5159	0	32.635	no-hit	0.0	0
ctg1549|arrow|pilon	18599	0.6172	0	11.007	Proteobacteria	95594.0	0
ctg1550|arrow|pilon	8820	0.6946	0	6.604	Proteobacteria	10199.0	0
ctg1555|arrow|pilon	11952	0.5575	0	4.362	Proteobacteria	5491.0	0
ctg1553|arrow|pilon	9839	0.6021	0	4.201	no-hit	0.0	0
ctg1556|arrow|pilon	32738	0.4835	0	587.043	no-hit	0.0	0
ctg1552|arrow|pilon	34178	0.5193	0	67.319	no-hit	0.0	0
ctg1554|arrow|pilon	7933	0.6734	0	4.158	Proteobacteria	12806.0	0
ctg1557|arrow|pilon	10889	0.3261	0	11.625	no-hit	0.0	0
ctg1558|arrow|pilon	58198	0.4902	0	235.059	no-hit	0.0	0
ctg1559|arrow|pilon	16673	0.3302	0	6.913	no-hit	0.0	0
ctg1560|arrow|pilon	52454	0.5068	0	49.07	no-hit	0.0	0
ctg1562|arrow|pilon	13799	0.6664	0	5.58	Proteobacteria	18989.0	0
ctg1561|arrow|pilon	19554	0.6326	0	7.763	Proteobacteria	818.0	0
ctg1565|arrow|pilon	8444	0.5109	0	38.804	no-hit	0.0	0
ctg1563|arrow|pilon	11075	0.5128	0	132.916	no-hit	0.0	0
ctg1564|arrow|pilon	9135	0.5144	0	43.857	no-hit	0.0	0
ctg1569|arrow|pilon	12153	0.5186	0	48.398	no-hit	0.0	0
ctg1567|arrow|pilon	14753	0.4764	0	250.718	no-hit	0.0	0
ctg1566|arrow|pilon	20404	0.3655	0	52.488	no-hit	0.0	0
ctg1570|arrow|pilon	6803	0.5024	0	6.082	Proteobacteria	2560.0	0
ctg1573|arrow|pilon	9694	0.485	0	132.335	no-hit	0.0	0
ctg1568|arrow|pilon	10289	0.5112	0	71.968	no-hit	0.0	0
ctg1571|arrow|pilon	7846	0.5957	0	4.382	Proteobacteria	9843.0	0
ctg1575|arrow|pilon	15179	0.5211	0	9.51	no-hit	0.0	0
ctg1574|arrow|pilon	27867	0.3508	0	3.768	no-hit	0.0	0
ctg1576|arrow|pilon	6983	0.353	0	8.004	no-hit	0.0	0
ctg1572|arrow|pilon	9693	0.1851	0	124.522	no-hit	0.0	0
ctg1577|arrow|pilon	23427	0.2282	0	15.878	no-hit	0.0	0
ctg1578|arrow|pilon	26344	0.5075	0	56.269	no-hit	0.0	0
ctg1581|arrow|pilon	15979	0.5681	0	2.414	Proteobacteria	36727.0	0
ctg1583|arrow|pilon	9946	0.6866	0	3.722	Proteobacteria	4253.0	0
ctg1582|arrow|pilon	8994	0.4779	0	237.849	no-hit	0.0	0
ctg1579|arrow|pilon	21378	0.2118	0	206.443	no-hit	0.0	0
ctg1580|arrow|pilon	25474	0.5127	0	48.697	no-hit	0.0	0
ctg1585|arrow|pilon	6992	0.5995	0	5.035	Proteobacteria	19078.0	1
ctg1587|arrow|pilon	25210	0.5167	0	35.261	no-hit	0.0	0
ctg1584|arrow|pilon	38712	0.5139	0	58.728	Proteobacteria	2194.0	1
ctg1586|arrow|pilon	5975	0.3324	0	7.221	no-hit	0.0	0
ctg1590|arrow|pilon	6985	0.5735	0	3.854	no-hit	0.0	0
ctg1589|arrow|pilon	16027	0.5134	0	68.668	no-hit	0.0	0
ctg1591|arrow|pilon	30072	0.4828	0	353.177	no-hit	0.0	0
ctg1588|arrow|pilon	19156	0.2193	0	259.39	no-hit	0.0	0
ctg1592|arrow|pilon	8159	0.4803	0	277.084	no-hit	0.0	0
ctg1594|arrow|pilon	7295	0.498	0	45.411	no-hit	0.0	0
ctg1595|arrow|pilon	9838	0.4883	0	110.283	no-hit	0.0	0
ctg1599|arrow|pilon	7164	0.4849	0	43.767	no-hit	0.0	0
ctg1596|arrow|pilon	10908	0.5447	0	7.058	Proteobacteria	46666.0	0
ctg1597|arrow|pilon	6825	0.5011	0	5.83	no-hit	0.0	0
ctg1598|arrow|pilon	11863	0.5066	0	70.637	no-hit	0.0	0
ctg1593|arrow|pilon	15003	0.51	0	97.006	no-hit	0.0	0
ctg1602|arrow|pilon	24164	0.4847	0	188.284	no-hit	0.0	0
ctg1600|arrow|pilon	37754	0.5065	0	49.974	no-hit	0.0	0
ctg1606|arrow|pilon	33944	0.5748	0	1.685	Proteobacteria	156181.0	0
ctg1603|arrow|pilon	5953	0.3375	0	9.516	no-hit	0.0	0
ctg1604|arrow|pilon	11956	0.3506	0	6.574	no-hit	0.0	0
ctg1601|arrow|pilon	12204	0.5087	0	44.767	no-hit	0.0	0
ctg1605|arrow|pilon	8818	0.691	0	5.852	Proteobacteria	31241.0	0
ctg1610|arrow|pilon	14667	0.4952	0	90.23	no-hit	0.0	0
ctg1612|arrow|pilon	10961	0.4822	0	99.81	no-hit	0.0	0
ctg1608|arrow|pilon	11985	0.5636	0	4.298	Proteobacteria	39133.0	0
ctg1611|arrow|pilon	18629	0.4817	0	170.177	no-hit	0.0	0
ctg1607|arrow|pilon	7857	0.1801	0	400.223	no-hit	0.0	0
ctg1609|arrow|pilon	7905	0.5388	0	19.116	Proteobacteria	8901.0	0
ctg1613|arrow|pilon	6836	0.5582	0	9.988	Proteobacteria	8578.0	1
ctg1615|arrow|pilon	6859	0.6042	0	7.815	no-hit	0.0	0
ctg1614|arrow|pilon	13656	0.5076	0	175.714	no-hit	0.0	0
ctg1616|arrow|pilon	46911	0.4855	0	505.436	no-hit	0.0	0
ctg1618|arrow|pilon	9961	0.6551	0	9.355	no-hit	0.0	0
ctg1619|arrow|pilon	10899	0.4706	0	6838.468	no-hit	0.0	0
ctg1617|arrow|pilon	40400	0.2197	0	90.431	no-hit	0.0	0
ctg1622|arrow|pilon	9988	0.5909	0	0.638	Proteobacteria	4293.0	1
ctg1620|arrow|pilon	26494	0.324	0	7.292	no-hit	0.0	0
ctg1621|arrow|pilon	10765	0.6896	0	6.144	Proteobacteria	29098.0	0
ctg1623|arrow|pilon	22572	0.4841	0	706.104	no-hit	0.0	0
ctg1626|arrow|pilon	6988	0.3542	0	0.0	no-hit	0.0	0
ctg1624|arrow|pilon	10171	0.152	0	18.957	no-hit	0.0	0
ctg1625|arrow|pilon	12768	0.5542	0	17.867	Proteobacteria	122531.0	0
ctg1629|arrow|pilon	26978	0.2803	0	6.626	no-hit	0.0	0
ctg1630|arrow|pilon	60956	0.4887	0	461.251	no-hit	0.0	0
ctg1627|arrow|pilon	53969	0.5137	0	23.875	no-hit	0.0	0
ctg1628|arrow|pilon	4973	0.4752	0	84.117	no-hit	0.0	0
ctg1631|arrow|pilon	6960	0.357	0	8.128	no-hit	0.0	0
ctg1634|arrow|pilon	19810	0.4871	0	954.667	no-hit	0.0	0
ctg1636|arrow|pilon	23624	0.4886	0	351.879	no-hit	0.0	0
ctg1632|arrow|pilon	68725	0.5178	0	95.94	no-hit	0.0	0
ctg1635|arrow|pilon	5911	0.5175	0	44.358	no-hit	0.0	0
ctg1633|arrow|pilon	6827	0.6536	0	4.499	no-hit	0.0	0
ctg1637|arrow|pilon	8834	0.3257	0	8.702	no-hit	0.0	0
ctg1638|arrow|pilon	4859	0.6164	0	6.483	Proteobacteria	18603.0	0
ctg1640|arrow|pilon	24204	0.3837	0	94.2	no-hit	0.0	0
ctg1642|arrow|pilon	13328	0.4819	0	429.701	no-hit	0.0	0
ctg1639|arrow|pilon	29262	0.2155	0	152.819	no-hit	0.0	0
ctg1641|arrow|pilon	19289	0.1355	0	32.979	no-hit	0.0	0
ctg1643|arrow|pilon	31806	0.2292	0	376.615	no-hit	0.0	0
ctg1644|arrow|pilon	39141	0.2089	0	135.875	no-hit	0.0	0
ctg1646|arrow|pilon	11962	0.2314	0	9.639	no-hit	0.0	0
ctg1647|arrow|pilon	5875	0.5586	0	10.849	Proteobacteria	6193.0	0
ctg1645|arrow|pilon	20365	0.213	0	26.968	no-hit	0.0	0
ctg1648|arrow|pilon	7378	0.4729	0	469.829	no-hit	0.0	0
ctg1649|arrow|pilon	11758	0.2158	0	133.405	no-hit	0.0	0
ctg1650|arrow|pilon	6940	0.1994	0	213.609	no-hit	0.0	0
ctg1651|arrow|pilon	28537	0.3396	0	9.014	no-hit	0.0	0
ctg1652|arrow|pilon	20821	0.5104	0	71.14	no-hit	0.0	0
